Optimizing input structure...
      Step     Time          Energy         fmax
BFGS:   13 13:59:27       -1.115913        0.5279
BFGS:   14 13:59:27       -1.149289        0.3869
BFGS:   15 13:59:27       -1.141328        2.7332
BFGS:   16 13:59:27       -1.150028        0.5930
BFGS:   17 13:59:28       -1.150737        0.5073
BFGS:   18 13:59:28       -1.152537        0.4338
BFGS:   19 13:59:28       -1.132407        1.2644
BFGS:   20 13:59:28       -1.150702        2.1540
BFGS:   21 13:59:28       -1.108067        1.2216
BFGS:   22 13:59:28       -1.137306        0.8103
BFGS:   23 13:59:28       -1.145602        0.3438
BFGS:   24 13:59:28       -1.152109        0.4198
BFGS:   25 13:59:28       -1.016619        4.5225
BFGS:   26 13:59:28       -1.153445        2.4767
BFGS:   27 13:59:29       -0.890286        5.0947
BFGS:   28 13:59:29       -1.114616        1.2534
BFGS:   29 13:59:29       -1.141405        0.3392
BFGS:   30 13:59:29       -1.157233        0.3689
BFGS:   31 13:59:29       -1.152544        2.9184
BFGS:   32 13:59:29       -1.131644        1.3415
BFGS:   33 13:59:29       -1.153464        0.9656
BFGS:   34 13:59:29       -1.154909        0.6976
BFGS:   35 13:59:29       -1.155269        0.2437
BFGS:   36 13:59:30       -1.154840        0.0899
BFGS:   37 13:59:30       -1.154906        0.1301
BFGS:   38 13:59:30       -1.155213        0.0469
      Step     Time          Energy         fmax
BFGS:    0 13:59:30       -0.920438        3.1797
BFGS:    1 13:59:30       -1.074675        9.4136
BFGS:    2 13:59:30       -1.066558        2.1223
BFGS:    3 13:59:30       -1.019648        2.1180
BFGS:    4 13:59:30       -1.064476        0.5719
BFGS:    5 13:59:30       -1.080658        0.3555
BFGS:    6 13:59:30       -1.084229        0.2810
BFGS:    7 13:59:31       -1.083514        0.2743
BFGS:    8 13:59:31       -1.081749        0.1563
BFGS:    9 13:59:31       -1.081142        0.1608
BFGS:   10 13:59:31       -1.082589        0.1624
BFGS:   11 13:59:31       -1.085182        0.1147
BFGS:   12 13:59:31       -1.088017        0.0743
BFGS:   13 13:59:31       -1.090826        0.1739
BFGS:   14 13:59:31       -1.091732        0.1870
BFGS:   15 13:59:31       -1.092043        0.2340
BFGS:   16 13:59:32       -1.090240        0.0785
BFGS:   17 13:59:32       -1.090535        0.1328
BFGS:   18 13:59:32       -1.091375        0.1344
BFGS:   19 13:59:32       -1.093102        0.1305
BFGS:   20 13:59:32       -1.095078        0.1046
BFGS:   21 13:59:32       -1.096247        0.0962
BFGS:   22 13:59:32       -1.096465        0.0872
BFGS:   23 13:59:32       -1.096288        0.0634
BFGS:   24 13:59:32       -1.096271        0.0918
BFGS:   25 13:59:32       -1.096704        0.1048
BFGS:   26 13:59:33       -1.097833        0.0913
BFGS:   27 13:59:33       -1.099184        0.0966
BFGS:   28 13:59:33       -1.100445        0.0855
BFGS:   29 13:59:33       -1.100918        0.0991
BFGS:   30 13:59:33       -1.101067        0.0897
BFGS:   31 13:59:33       -1.100874        0.0733
BFGS:   32 13:59:33       -1.101358        0.0970
BFGS:   33 13:59:33       -1.102605        0.1402
BFGS:   34 13:59:34       -1.104975        0.1081
BFGS:   35 13:59:34       -1.107261        0.0626
BFGS:   36 13:59:34       -1.108967        0.0657
BFGS:   37 13:59:34       -1.110138        0.0982
BFGS:   38 13:59:34       -1.110571        0.0889
BFGS:   39 13:59:34       -1.110431        0.0736
BFGS:   40 13:59:34       -1.110133        0.0576
BFGS:   41 13:59:34       -1.110294        0.0853
BFGS:   42 13:59:34       -1.110985        0.0712
BFGS:   43 13:59:35       -1.112102        0.0450
      Step     Time          Energy         fmax
BFGS:    0 13:59:35       -0.890077        3.2035
BFGS:    1 13:59:35       -1.044250        5.8948
BFGS:    2 13:59:35       -1.045226        2.9570
BFGS:    3 13:59:35       -1.004058        1.6764
BFGS:    4 13:59:35       -1.037869        0.5623
BFGS:    5 13:59:35       -1.051224        0.2708
BFGS:    6 13:59:35       -1.050302        0.2101
BFGS:    7 13:59:35       -1.046378        0.1228
BFGS:    8 13:59:36       -1.046989        0.1281
BFGS:    9 13:59:36       -1.048147        0.0998
BFGS:   10 13:59:36       -1.049687        0.0930
BFGS:   11 13:59:36       -1.051585        0.0585
BFGS:   12 13:59:36       -1.052673        0.0650
BFGS:   13 13:59:36       -1.052577        0.1032
BFGS:   14 13:59:36       -1.052302        0.0898
BFGS:   15 13:59:36       -1.051815        0.0470
      Step     Time          Energy         fmax
BFGS:    0 13:59:36       -0.769535        3.6802
BFGS:    1 13:59:36       -0.977281        6.7005
BFGS:    2 13:59:37       -0.974084        3.4717
BFGS:    3 13:59:37       -0.912515        1.8965
BFGS:    4 13:59:37       -0.958248        0.6493
BFGS:    5 13:59:37       -0.975523        0.2971
BFGS:    6 13:59:37       -0.972635        0.2399
BFGS:    7 13:59:37       -0.966839        0.1272
BFGS:    8 13:59:37       -0.968042        0.1241
BFGS:    9 13:59:37       -0.969532        0.1027
BFGS:   10 13:59:37       -0.970830        0.1032
BFGS:   11 13:59:37       -0.972748        0.0683
BFGS:   12 13:59:38       -0.973913        0.0681
BFGS:   13 13:59:38       -0.973727        0.1208
BFGS:   14 13:59:38       -0.973466        0.1058
BFGS:   15 13:59:38       -0.972779        0.0588
BFGS:   16 13:59:38       -0.972809        0.0560
BFGS:   17 13:59:38       -0.973468        0.0619
BFGS:   18 13:59:38       -0.974151        0.0813
BFGS:   19 13:59:38       -0.975082        0.0794
BFGS:   20 13:59:39       -0.975652        0.0578
BFGS:   21 13:59:39       -0.975904        0.0592
BFGS:   22 13:59:39       -0.975968        0.0567
BFGS:   23 13:59:39       -0.976100        0.0579
BFGS:   24 13:59:39       -0.976583        0.0733
BFGS:   25 13:59:39       -0.977193        0.0661
BFGS:   26 13:59:39       -0.977918        0.0679
BFGS:   27 13:59:40       -0.978093        0.0785
BFGS:   28 13:59:40       -0.977909        0.0712
BFGS:   29 13:59:40       -0.977291        0.0588
BFGS:   30 13:59:40       -0.976992        0.0610
BFGS:   31 13:59:40       -0.976903        0.0903
BFGS:   32 13:59:40       -0.977687        0.1139
BFGS:   33 13:59:41       -0.979205        0.1284
BFGS:   34 13:59:41       -0.981629        0.0740
BFGS:   35 13:59:41       -0.983841        0.0813
BFGS:   36 13:59:41       -0.985648        0.0919
BFGS:   37 13:59:41       -0.986736        0.0805
BFGS:   38 13:59:41       -0.987117        0.0714
BFGS:   39 13:59:41       -0.987110        0.0588
BFGS:   40 13:59:42       -0.987219        0.0445
      Step     Time          Energy         fmax
BFGS:    0 13:59:42       -0.686963        3.6668
BFGS:    1 13:59:42       -0.916677        7.3160
BFGS:    2 13:59:42       -0.910376        3.0546
BFGS:    3 13:59:42       -0.839271        1.7901
BFGS:    4 13:59:42       -0.886611        0.6393
BFGS:    5 13:59:42       -0.906501        0.3367
BFGS:    6 13:59:42       -0.902795        0.2340
BFGS:    7 13:59:42       -0.895938        0.1327
BFGS:    8 13:59:43       -0.896703        0.1362
BFGS:    9 13:59:43       -0.897912        0.0976
BFGS:   10 13:59:43       -0.899782        0.1039
BFGS:   11 13:59:43       -0.901865        0.0559
BFGS:   12 13:59:43       -0.902784        0.0584
BFGS:   13 13:59:43       -0.902345        0.0951
BFGS:   14 13:59:44       -0.901906        0.0805
BFGS:   15 13:59:44       -0.901217        0.0402
      Step     Time          Energy         fmax
BFGS:    0 13:59:44       -0.520964        4.2300
BFGS:    1 13:59:44       -0.824559        8.2112
BFGS:    2 13:59:44       -0.810053        3.5714
BFGS:    3 13:59:44       -0.714688        2.0545
BFGS:    4 13:59:44       -0.777978        0.7267
BFGS:    5 13:59:45       -0.802910        0.3663
BFGS:    6 13:59:45       -0.796876        0.2570
BFGS:    7 13:59:45       -0.787922        0.1395
BFGS:    8 13:59:45       -0.789640        0.1320
BFGS:    9 13:59:45       -0.791579        0.0979
BFGS:   10 13:59:45       -0.793167        0.1111
BFGS:   11 13:59:45       -0.795212        0.0690
BFGS:   12 13:59:45       -0.796155        0.0608
BFGS:   13 13:59:46       -0.795502        0.1136
BFGS:   14 13:59:46       -0.795112        0.0996
BFGS:   15 13:59:46       -0.794273        0.0549
BFGS:   16 13:59:46       -0.794332        0.0512
BFGS:   17 13:59:46       -0.794920        0.0565
BFGS:   18 13:59:46       -0.795594        0.0751
BFGS:   19 13:59:46       -0.796379        0.0751
BFGS:   20 13:59:46       -0.796784        0.0564
BFGS:   21 13:59:47       -0.796908        0.0552
BFGS:   22 13:59:47       -0.796893        0.0518
BFGS:   23 13:59:47       -0.797060        0.0515
BFGS:   24 13:59:47       -0.797473        0.0609
BFGS:   25 13:59:47       -0.797941        0.0524
BFGS:   26 13:59:47       -0.798350        0.0630
BFGS:   27 13:59:47       -0.798078        0.0712
BFGS:   28 13:59:47       -0.797562        0.0645
BFGS:   29 13:59:48       -0.796539        0.0495
      Step     Time          Energy         fmax
BFGS:    0 13:59:48       -0.353217        4.6393
BFGS:    1 13:59:48       -0.713729        8.9112
BFGS:    2 13:59:48       -0.693184        3.7284
BFGS:    3 13:59:48       -0.583272        2.2382
BFGS:    4 13:59:48       -0.656519        0.7848
BFGS:    5 13:59:48       -0.686934        0.3830
BFGS:    6 13:59:49       -0.680035        0.2652
BFGS:    7 13:59:49       -0.669657        0.1493
BFGS:    8 13:59:49       -0.671955        0.1384
BFGS:    9 13:59:49       -0.674517        0.0984
BFGS:   10 13:59:49       -0.676467        0.1156
BFGS:   11 13:59:49       -0.678793        0.0636
BFGS:   12 13:59:49       -0.679659        0.0639
BFGS:   13 13:59:50       -0.678834        0.0986
BFGS:   14 13:59:50       -0.678567        0.0805
BFGS:   15 13:59:50       -0.677988        0.0395
      Step     Time          Energy         fmax
BFGS:    0 13:59:50       -0.144291        5.1134
BFGS:    1 13:59:50       -0.598454        9.8400
BFGS:    2 13:59:50       -0.566216        3.9937
BFGS:    3 13:59:50       -0.428010        2.3611
BFGS:    4 13:59:51       -0.515107        0.8517
BFGS:    5 13:59:51       -0.552386        0.4504
BFGS:    6 13:59:51       -0.541735        0.2883
BFGS:    7 13:59:51       -0.528532        0.1574
BFGS:    8 13:59:51       -0.531300        0.1441
BFGS:    9 13:59:51       -0.534092        0.0990
BFGS:   10 13:59:51       -0.536126        0.1151
BFGS:   11 13:59:52       -0.538481        0.0765
BFGS:   12 13:59:52       -0.539139        0.0661
BFGS:   13 13:59:52       -0.537929        0.1309
BFGS:   14 13:59:52       -0.537621        0.1217
BFGS:   15 13:59:52       -0.536690        0.0775
BFGS:   16 13:59:52       -0.536996        0.0660
BFGS:   17 13:59:52       -0.537793        0.0757
BFGS:   18 13:59:53       -0.538707        0.1159
BFGS:   19 13:59:53       -0.539891        0.1318
BFGS:   20 13:59:53       -0.540724        0.1178
BFGS:   21 13:59:53       -0.541425        0.0858
BFGS:   22 13:59:53       -0.541875        0.1003
BFGS:   23 13:59:53       -0.542651        0.0814
BFGS:   24 13:59:54       -0.543833        0.0972
BFGS:   25 13:59:54       -0.545080        0.0951
BFGS:   26 13:59:54       -0.546243        0.1011
BFGS:   27 13:59:54       -0.545850        0.1158
BFGS:   28 13:59:54       -0.545278        0.1137
BFGS:   29 13:59:54       -0.543551        0.0857
BFGS:   30 13:59:54       -0.543428        0.0812
BFGS:   31 13:59:55       -0.543757        0.1026
BFGS:   32 13:59:55       -0.545327        0.1349
BFGS:   33 13:59:55       -0.548142        0.1395
BFGS:   34 13:59:55       -0.550786        0.1001
BFGS:   35 13:59:55       -0.553458        0.0905
BFGS:   36 13:59:55       -0.554961        0.1023
BFGS:   37 13:59:55       -0.556356        0.0952
BFGS:   38 13:59:55       -0.556800        0.0818
BFGS:   39 13:59:56       -0.557294        0.0637
BFGS:   40 13:59:56       -0.557530        0.0518
BFGS:   41 13:59:56       -0.558114        0.0623
BFGS:   42 13:59:56       -0.558598        0.0486
      Step     Time          Energy         fmax
BFGS:    0 13:59:56       -0.064763        4.7553
BFGS:    1 13:59:56       -0.497956       10.2718
BFGS:    2 13:59:56       -0.449185        2.8916
BFGS:    3 13:59:56       -0.329280        1.9771
BFGS:    4 13:59:56       -0.400013        0.7627
BFGS:    5 13:59:56       -0.436328        0.4312
BFGS:    6 13:59:56       -0.427396        0.2496
BFGS:    7 13:59:56       -0.415781        0.1387
BFGS:    8 13:59:56       -0.416060        0.1469
BFGS:    9 13:59:56       -0.417281        0.1050
BFGS:   10 13:59:56       -0.420792        0.1124
BFGS:   11 13:59:57       -0.423941        0.0666
BFGS:   12 13:59:57       -0.425128        0.0680
BFGS:   13 13:59:57       -0.424570        0.1112
BFGS:   14 13:59:57       -0.423364        0.0977
BFGS:   15 13:59:57       -0.422096        0.0556
BFGS:   16 13:59:57       -0.422129        0.0515
BFGS:   17 13:59:57       -0.423180        0.0539
BFGS:   18 13:59:57       -0.424515        0.0689
BFGS:   19 13:59:57       -0.425892        0.0683
BFGS:   20 13:59:57       -0.426511        0.0490
      Step     Time          Energy         fmax
BFGS:    0 13:59:57        0.157121        5.2555
BFGS:    1 13:59:57       -0.367734       11.0222
BFGS:    2 13:59:57       -0.303537        3.1084
BFGS:    3 13:59:57       -0.164782        2.1236
BFGS:    4 13:59:58       -0.245968        0.8358
BFGS:    5 13:59:58       -0.289673        0.4731
BFGS:    6 13:59:58       -0.277597        0.2610
BFGS:    7 13:59:58       -0.264374        0.1427
BFGS:    8 13:59:58       -0.264875        0.1466
BFGS:    9 13:59:58       -0.266256        0.0989
