               Time | Epoch | Learning rate | Train loss | Validation loss | MAE_energy_0 | MAE_energy_0_grad | GPU Memory (MB)
2022-06-01 11:22:36 |   465 |     1.000e-04 |     0.6994 |          0.8155 |       0.9319 |            0.6277 |            2967
2022-06-01 11:25:54 |   466 |     1.000e-04 |     0.6875 |          0.8765 |       1.2531 |            0.6236 |            2967
2022-06-01 11:29:11 |   467 |     1.000e-04 |     0.6843 |          0.8517 |       1.0636 |            0.6367 |            2967
2022-06-01 11:32:29 |   468 |     1.000e-04 |     0.6847 |          0.9221 |       1.3598 |            0.6474 |            2967
2022-06-01 11:35:47 |   469 |     1.000e-04 |     0.7033 |          0.8817 |       1.1076 |            0.6577 |            2967
2022-06-01 11:39:06 |   470 |     1.000e-04 |     0.6909 |          0.8053 |       0.9282 |            0.6179 |            2967
2022-06-01 11:42:24 |   471 |     1.000e-04 |     0.6771 |          0.8117 |       0.9008 |            0.6294 |            2967
2022-06-01 11:45:45 |   472 |     1.000e-04 |     0.6863 |          0.8888 |       1.2690 |            0.6329 |            2967
2022-06-01 11:49:04 |   473 |     1.000e-04 |     0.6874 |          0.8249 |       0.9081 |            0.6409 |            2967
2022-06-01 11:52:23 |   474 |     1.000e-04 |     0.6798 |          0.9534 |       1.5646 |            0.6364 |            2967
2022-06-01 11:55:43 |   475 |     1.000e-04 |     0.6845 |          0.8304 |       0.9528 |            0.6371 |            2967
2022-06-01 11:59:00 |   476 |     1.000e-04 |     0.6853 |          0.9496 |       1.6082 |            0.6247 |            2967
2022-06-01 12:02:17 |   477 |     1.000e-04 |     0.6841 |          0.8199 |       0.8930 |            0.6382 |            2967
2022-06-01 12:05:36 |   478 |     1.000e-04 |     0.6939 |          0.8183 |       0.9748 |            0.6215 |            2967
2022-06-01 12:08:54 |   479 |     1.000e-04 |     0.6887 |          0.8091 |       0.8969 |            0.6268 |            2967
2022-06-01 12:12:14 |   480 |     1.000e-04 |     0.6793 |          0.8468 |       1.0357 |            0.6369 |            2967
2022-06-01 12:15:32 |   481 |     1.000e-04 |     0.6823 |          0.8392 |       1.0928 |            0.6181 |            2967
2022-06-01 12:18:49 |   482 |     1.000e-04 |     0.6914 |          0.8717 |       1.0697 |            0.6546 |            2967
2022-06-01 12:22:07 |   483 |     1.000e-04 |     0.6803 |          0.9062 |       1.1981 |            0.6636 |            2967
2022-06-01 12:25:25 |   484 |     1.000e-04 |     0.6790 |          0.9051 |       1.1574 |            0.6724 |            2967
2022-06-01 12:28:43 |   485 |     1.000e-04 |     0.6930 |          0.8283 |       1.0332 |            0.6187 |            2967
2022-06-01 12:31:59 |   486 |     1.000e-04 |     0.6753 |          0.8435 |       1.0385 |            0.6336 |            2967
2022-06-01 12:35:17 |   487 |     1.000e-04 |     0.6817 |          0.8368 |       1.1026 |            0.6130 |            2967
2022-06-01 12:38:38 |   488 |     1.000e-04 |     0.6862 |          0.8150 |       0.9136 |            0.6303 |            2967
2022-06-01 12:41:56 |   489 |     1.000e-04 |     0.6736 |          0.8322 |       0.9254 |            0.6454 |            2967
2022-06-01 12:45:16 |   490 |     1.000e-04 |     0.6760 |          0.8982 |       1.1534 |            0.6647 |            2967
2022-06-01 12:48:36 |   491 |     1.000e-04 |     0.6776 |          0.8670 |       1.1452 |            0.6340 |            2967
2022-06-01 12:51:53 |   492 |     1.000e-04 |     0.6774 |          0.9616 |       1.5598 |            0.6459 |            2967
2022-06-01 12:55:11 |   493 |     1.000e-04 |     0.6765 |          0.8411 |       0.9484 |            0.6505 |            2967
2022-06-01 12:58:27 |   494 |     1.000e-04 |     0.6828 |          0.8431 |       0.9653 |            0.6468 |            2967
2022-06-01 13:01:44 |   495 |     1.000e-04 |     0.6777 |          0.8686 |       1.1477 |            0.6366 |            2967
2022-06-01 13:05:02 |   496 |     1.000e-04 |     0.6919 |          0.8444 |       1.0066 |            0.6408 |            2967
2022-06-01 13:08:19 |   497 |     1.000e-04 |     0.6732 |          0.8474 |       1.0490 |            0.6354 |            2967
2022-06-01 13:11:42 |   498 |     1.000e-04 |     0.6781 |          0.8726 |       1.1575 |            0.6386 |            2967
2022-06-01 13:14:59 |   499 |     1.000e-04 |     0.6672 |          0.8267 |       0.9779 |            0.6286 |            2967
2022-06-01 13:18:18 |   500 |     1.000e-04 |     0.6738 |          0.7887 |       0.8680 |            0.6131 |            2967
2022-06-01 13:21:35 |   501 |     1.000e-04 |     0.6776 |          0.8295 |       0.8722 |            0.6531 |            2967
2022-06-01 13:24:55 |   502 |     1.000e-04 |     0.6792 |          0.8647 |       1.1520 |            0.6303 |            2967
2022-06-01 13:28:12 |   503 |     1.000e-04 |     0.6760 |          0.8434 |       1.0608 |            0.6280 |            2967
2022-06-01 13:31:29 |   504 |     1.000e-04 |     0.6731 |          0.8626 |       1.0587 |            0.6485 |            2967
2022-06-01 13:34:46 |   505 |     1.000e-04 |     0.6733 |          0.8400 |       1.0601 |            0.6254 |            2967
2022-06-01 13:38:05 |   506 |     1.000e-04 |     0.6810 |          0.8623 |       0.9049 |            0.6788 |            2967
2022-06-01 13:41:24 |   507 |     1.000e-04 |     0.6768 |          0.8318 |       1.0259 |            0.6242 |            2967
2022-06-01 13:44:42 |   508 |     1.000e-04 |     0.6684 |          0.8453 |       1.0459 |            0.6337 |            2967
2022-06-01 13:47:58 |   509 |     1.000e-04 |     0.6777 |          0.9328 |       1.4906 |            0.6308 |            2967
2022-06-01 13:51:17 |   510 |     1.000e-04 |     0.6718 |          0.7988 |       0.8789 |            0.6214 |            2967
2022-06-01 13:54:35 |   511 |     1.000e-04 |     0.6657 |          0.8191 |       0.8715 |            0.6422 |            2967
2022-06-01 13:57:52 |   512 |     1.000e-04 |     0.6699 |          0.8260 |       0.9352 |            0.6364 |            2967
2022-06-01 14:01:10 |   513 |     1.000e-04 |     0.6797 |          0.8498 |       1.0633 |            0.6350 |            2967
2022-06-01 14:04:31 |   514 |     1.000e-04 |     0.6792 |          0.8850 |       1.0131 |            0.6831 |            2967
2022-06-01 14:07:48 |   515 |     1.000e-04 |     0.6936 |          0.9246 |       1.4161 |            0.6395 |            2967
2022-06-01 14:11:05 |   516 |     1.000e-04 |     0.6831 |          0.7821 |       0.8230 |            0.6155 |            2967
2022-06-01 14:14:26 |   517 |     1.000e-04 |     0.6748 |          0.8978 |       1.2954 |            0.6369 |            2967
2022-06-01 14:17:48 |   518 |     1.000e-04 |     0.6774 |          0.8245 |       1.0128 |            0.6199 |            2967
2022-06-01 14:21:05 |   519 |     1.000e-04 |     0.6641 |          0.9051 |       1.4201 |            0.6176 |            2967
2022-06-01 14:24:23 |   520 |     1.000e-04 |     0.6697 |          0.8474 |       1.0866 |            0.6274 |            2967
2022-06-01 14:27:41 |   521 |     1.000e-04 |     0.6721 |          0.8322 |       0.9866 |            0.6320 |            2967
2022-06-01 14:30:58 |   522 |     1.000e-04 |     0.6705 |          0.8648 |       1.0602 |            0.6498 |            2967
2022-06-01 14:34:15 |   523 |     1.000e-04 |     0.6859 |          0.8083 |       0.8517 |            0.6358 |            2967
2022-06-01 14:37:35 |   524 |     1.000e-04 |     0.6689 |          0.8883 |       1.1139 |            0.6620 |            2967
2022-06-01 14:40:52 |   525 |     1.000e-04 |     0.6698 |          0.8762 |       1.1005 |            0.6531 |            2967
2022-06-01 14:44:10 |   526 |     1.000e-04 |     0.6643 |          0.8911 |       1.2382 |            0.6401 |            2967
2022-06-01 14:47:27 |   527 |     1.000e-04 |     0.6722 |          0.8408 |       0.9836 |            0.6419 |            2967
2022-06-01 14:50:45 |   528 |     1.000e-04 |     0.6854 |          0.8318 |       0.9419 |            0.6404 |            2967
2022-06-01 14:54:03 |   529 |     1.000e-04 |     0.6627 |          0.8031 |       0.9059 |            0.6198 |            2967
2022-06-01 14:57:25 |   530 |     1.000e-04 |     0.6683 |          0.8269 |       1.0402 |            0.6160 |            2967
2022-06-01 15:00:42 |   531 |     1.000e-04 |     0.6604 |          0.7942 |       0.8461 |            0.6232 |            2967
2022-06-01 15:04:01 |   532 |     1.000e-04 |     0.6797 |          0.8302 |       1.0197 |            0.6244 |            2967
2022-06-01 15:07:18 |   533 |     1.000e-04 |     0.6644 |          0.8137 |       0.9850 |            0.6147 |            2967
2022-06-01 15:10:39 |   534 |     1.000e-04 |     0.6639 |          0.8314 |       0.9271 |            0.6440 |            2967
2022-06-01 15:13:56 |   535 |     1.000e-04 |     0.6604 |          0.8060 |       0.8631 |            0.6309 |            2967
2022-06-01 15:17:15 |   536 |     1.000e-04 |     0.6585 |          0.7904 |       0.8691 |            0.6147 |            2967
2022-06-01 15:20:32 |   537 |     1.000e-04 |     0.6641 |          0.8112 |       1.0301 |            0.6028 |            2967
2022-06-01 15:23:49 |   538 |     1.000e-04 |     0.6676 |          0.8891 |       1.3115 |            0.6235 |            2967
2022-06-01 15:27:05 |   539 |     1.000e-04 |     0.6872 |          0.8858 |       1.2625 |            0.6339 |            2967
2022-06-01 15:30:22 |   540 |     1.000e-04 |     0.6704 |          0.8122 |       0.9036 |            0.6291 |            2967
2022-06-01 15:33:39 |   541 |     1.000e-04 |     0.6675 |          0.8086 |       0.9577 |            0.6149 |            2967
2022-06-01 15:36:58 |   542 |     1.000e-04 |     0.6709 |          0.7939 |       0.8039 |            0.6302 |            2967
2022-06-01 15:40:16 |   543 |     1.000e-04 |     0.6691 |          0.8124 |       0.8867 |            0.6337 |            2967
2022-06-01 15:43:34 |   544 |     1.000e-04 |     0.6597 |          0.8026 |       0.9583 |            0.6084 |            2967
2022-06-01 15:46:52 |   545 |     1.000e-04 |     0.6560 |          0.8516 |       1.0491 |            0.6394 |            2967
2022-06-01 15:50:09 |   546 |     1.000e-04 |     0.6620 |          0.8515 |       1.0373 |            0.6419 |            2967
2022-06-01 15:53:27 |   547 |     1.000e-04 |     0.6586 |          0.8006 |       0.9086 |            0.6163 |            2967
2022-06-01 15:56:44 |   548 |     1.000e-04 |     0.6546 |          0.8028 |       0.8505 |            0.6308 |            2967
2022-06-01 16:00:02 |   549 |     1.000e-04 |     0.6586 |          0.8353 |       1.0829 |            0.6163 |            2967
2022-06-01 16:03:21 |   550 |     1.000e-04 |     0.6694 |          0.7935 |       0.8619 |            0.6193 |            2967
2022-06-01 16:06:38 |   551 |     1.000e-04 |     0.6584 |          0.7908 |       0.8857 |            0.6108 |            2967
2022-06-01 16:09:56 |   552 |     1.000e-04 |     0.6629 |          0.8815 |       1.2026 |            0.6385 |            2967
2022-06-01 16:13:14 |   553 |     1.000e-04 |     0.6635 |          0.8333 |       0.9062 |            0.6494 |            2967
2022-06-01 16:16:31 |   554 |     1.000e-04 |     0.6645 |          0.8979 |       1.1086 |            0.6746 |            2967
2022-06-01 16:19:49 |   555 |     1.000e-04 |     0.6693 |          0.7982 |       0.8194 |            0.6323 |            2967
2022-06-01 16:23:10 |   556 |     1.000e-04 |     0.6554 |          0.8396 |       1.0959 |            0.6185 |            2967
2022-06-01 16:26:28 |   557 |     1.000e-04 |     0.6584 |          0.8356 |       1.0872 |            0.6160 |            2967
2022-06-01 16:29:46 |   558 |     1.000e-04 |     0.6622 |          0.8053 |       0.9103 |            0.6209 |            2967
2022-06-01 16:33:03 |   559 |     1.000e-04 |     0.6601 |          0.8185 |       0.8945 |            0.6378 |            2967
2022-06-01 16:36:26 |   560 |     1.000e-04 |     0.6717 |          0.7705 |       0.8527 |            0.5982 |            2967
2022-06-01 16:39:44 |   561 |     1.000e-04 |     0.6526 |          0.8669 |       1.1888 |            0.6263 |            2967
2022-06-01 16:43:03 |   562 |     1.000e-04 |     0.6604 |          0.8188 |       0.9939 |            0.6180 |            2967
2022-06-01 16:46:22 |   563 |     1.000e-04 |     0.6563 |          0.8360 |       1.0649 |            0.6205 |            2967
2022-06-01 16:49:40 |   564 |     1.000e-04 |     0.6576 |          0.8355 |       1.0461 |            0.6245 |            2967
2022-06-01 16:52:58 |   565 |     1.000e-04 |     0.6515 |          0.7940 |       0.8959 |            0.6116 |            2967
2022-06-01 16:56:22 |   566 |     1.000e-04 |     0.6815 |          0.8708 |       1.2598 |            0.6160 |            2967
2022-06-01 16:59:39 |   567 |     1.000e-04 |     0.6485 |          0.8094 |       0.9615 |            0.6144 |            2967
2022-06-01 17:02:57 |   568 |     1.000e-04 |     0.6650 |          0.8321 |       0.9812 |            0.6337 |            2967
2022-06-01 17:06:14 |   569 |     1.000e-04 |     0.6538 |          0.7845 |       0.8421 |            0.6139 |            2967
2022-06-01 17:09:33 |   570 |     1.000e-04 |     0.6559 |          0.8170 |       0.8742 |            0.6399 |            2967
2022-06-01 17:12:50 |   571 |     1.000e-04 |     0.6513 |          0.8298 |       1.0162 |            0.6248 |            2967
2022-06-01 17:16:14 |   572 |     1.000e-04 |     0.6562 |          0.7845 |       0.8529 |            0.6122 |            2967
2022-06-01 17:19:32 |   573 |     1.000e-04 |     0.6566 |          0.8115 |       0.9573 |            0.6185 |            2967
2022-06-01 17:22:52 |   574 |     1.000e-04 |     0.6561 |          0.8611 |       1.2626 |            0.6062 |            2967
2022-06-01 17:26:14 |   575 |     1.000e-04 |     0.6613 |          0.8273 |       0.9923 |            0.6252 |            2967
2022-06-01 17:29:31 |   576 |     1.000e-04 |     0.6557 |          0.8406 |       0.9794 |            0.6413 |            2967
2022-06-01 17:32:48 |   577 |     1.000e-04 |     0.6688 |          0.8813 |       1.2860 |            0.6244 |            2967
2022-06-01 17:36:08 |   578 |     1.000e-04 |     0.6686 |          0.8803 |       1.1486 |            0.6473 |            2967
2022-06-01 17:39:26 |   579 |     1.000e-04 |     0.6544 |          0.8133 |       0.9765 |            0.6154 |            2967
2022-06-01 17:42:43 |   580 |     1.000e-04 |     0.6459 |          0.8084 |       0.9078 |            0.6243 |            2967
2022-06-01 17:46:00 |   581 |     1.000e-04 |     0.6489 |          0.8796 |       1.2229 |            0.6316 |            2967
2022-06-01 17:49:18 |   582 |     1.000e-04 |     0.6572 |          0.8583 |       1.0939 |            0.6363 |            2967
2022-06-01 17:52:36 |   583 |     1.000e-04 |     0.6506 |          0.8000 |       0.8849 |            0.6211 |            2967
2022-06-01 17:55:55 |   584 |     1.000e-04 |     0.6430 |          0.7634 |       0.7988 |            0.6018 |            2967
2022-06-01 17:59:12 |   585 |     1.000e-04 |     0.6535 |          0.8663 |       1.0641 |            0.6508 |            2967
2022-06-01 18:02:31 |   586 |     1.000e-04 |     0.6623 |          0.7794 |       0.8076 |            0.6159 |            2967
2022-06-01 18:05:55 |   587 |     1.000e-04 |     0.6483 |          0.7960 |       0.9296 |            0.6074 |            2967
2022-06-01 18:09:17 |   588 |     1.000e-04 |     0.6645 |          0.8765 |       1.2638 |            0.6235 |            2967
2022-06-01 18:12:34 |   589 |     1.000e-04 |     0.6518 |          0.8594 |       1.1583 |            0.6250 |            2967
2022-06-01 18:15:53 |   590 |     1.000e-04 |     0.6508 |          0.8987 |       1.4378 |            0.6072 |            2967
2022-06-01 18:19:12 |   591 |     1.000e-04 |     0.6516 |          0.9123 |       1.4556 |            0.6171 |            2967
2022-06-01 18:22:31 |   592 |     1.000e-04 |     0.6440 |          0.8266 |       0.9217 |            0.6402 |            2967
2022-06-01 18:25:48 |   593 |     1.000e-04 |     0.6467 |          0.8080 |       0.9678 |            0.6117 |            2967
2022-06-01 18:29:10 |   594 |     1.000e-04 |     0.6786 |          0.8719 |       1.1801 |            0.6356 |            2967
2022-06-01 18:32:28 |   595 |     1.000e-04 |     0.6424 |          0.8336 |       1.0533 |            0.6203 |            2967
2022-06-01 18:35:50 |   596 |     1.000e-04 |     0.6519 |          0.8489 |       1.1414 |            0.6177 |            2967
2022-06-01 18:39:10 |   597 |     1.000e-04 |     0.6535 |          0.8333 |       1.0451 |            0.6224 |            2967
2022-06-01 18:42:34 |   598 |     1.000e-04 |     0.6544 |          0.8077 |       0.8806 |            0.6290 |            2967
2022-06-01 18:45:58 |   599 |     1.000e-04 |     0.6494 |          0.8528 |       1.1457 |            0.6208 |            2967
2022-06-01 18:49:18 |   600 |     1.000e-04 |     0.7010 |          0.8323 |       1.0283 |            0.6249 |            2967
2022-06-01 18:52:36 |   601 |     1.000e-04 |     0.6651 |          0.8248 |       1.0119 |            0.6198 |            2967
2022-06-01 18:55:54 |   602 |     1.000e-04 |     0.6552 |          0.7750 |       0.8087 |            0.6113 |            2967
2022-06-01 18:59:14 |   603 |     1.000e-04 |     0.6484 |          0.8269 |       0.9513 |            0.6346 |            2967
2022-06-01 19:02:30 |   604 |     1.000e-04 |     0.6456 |          0.8077 |       0.9940 |            0.6056 |            2967
2022-06-01 19:05:48 |   605 |     1.000e-04 |     0.6468 |          0.7879 |       0.9444 |            0.5969 |            2967
2022-06-01 19:09:06 |   606 |     1.000e-04 |     0.6403 |          0.7977 |       0.9155 |            0.6122 |            2967
2022-06-01 19:12:25 |   607 |     1.000e-04 |     0.6408 |          0.8210 |       1.0949 |            0.5995 |            2967
2022-06-01 19:15:44 |   608 |     1.000e-04 |     0.7429 |          0.8373 |       1.0764 |            0.6220 |            2967
2022-06-01 19:19:01 |   609 |     1.000e-04 |     0.6803 |          0.8097 |       0.9368 |            0.6207 |            2967
2022-06-01 19:22:19 |   610 |     1.000e-04 |     0.6667 |          0.8439 |       0.9547 |            0.6501 |            2967
2022-06-01 19:25:36 |   611 |     1.000e-04 |     0.6484 |          0.8239 |       0.9592 |            0.6295 |            2967
2022-06-01 19:28:54 |   612 |     1.000e-04 |     0.6503 |          0.8142 |       1.0033 |            0.6105 |            2967
2022-06-01 19:32:12 |   613 |     1.000e-04 |     0.6380 |          0.7901 |       0.8734 |            0.6115 |            2967
2022-06-01 19:35:30 |   614 |     1.000e-04 |     0.6450 |          0.7912 |       0.8465 |            0.6206 |            2967
2022-06-01 19:38:48 |   615 |     1.000e-04 |     0.6372 |          0.8108 |       0.9085 |            0.6274 |            2967
2022-06-01 19:42:12 |   616 |     1.000e-04 |     0.6461 |          0.8631 |       1.2234 |            0.6164 |            2967
2022-06-01 19:45:36 |   617 |     1.000e-04 |     0.6578 |          0.8707 |       1.1529 |            0.6376 |            2967
2022-06-01 19:48:56 |   618 |     1.000e-04 |     0.6525 |          0.7927 |       0.8743 |            0.6159 |            2967
2022-06-01 19:52:14 |   619 |     1.000e-04 |     0.6433 |          0.8475 |       1.1515 |            0.6142 |            2967
2022-06-01 19:55:34 |   620 |     1.000e-04 |     0.6576 |          0.7968 |       0.8638 |            0.6221 |            2967
2022-06-01 19:58:54 |   621 |     1.000e-04 |     0.6356 |          0.7843 |       0.9620 |            0.5896 |            2967
2022-06-01 20:02:12 |   622 |     1.000e-04 |     0.6688 |          0.7928 |       0.9330 |            0.6043 |            2967
2022-06-01 20:05:30 |   623 |     1.000e-04 |     0.6383 |          0.9397 |       1.4907 |            0.6375 |            2967
2022-06-01 20:08:47 |   624 |     1.000e-04 |     0.6448 |          0.8986 |       1.4728 |            0.6002 |            2967
2022-06-01 20:12:05 |   625 |     1.000e-04 |     0.6431 |          0.7815 |       0.8429 |            0.6115 |            2967
2022-06-01 20:15:22 |   626 |     1.000e-04 |     0.6454 |          0.8728 |       1.2453 |            0.6200 |            2967
2022-06-01 20:18:39 |   627 |     1.000e-04 |     0.6376 |          0.8181 |       0.9990 |            0.6158 |            2967
2022-06-01 20:21:58 |   628 |     1.000e-04 |     0.6453 |          0.8131 |       0.9844 |            0.6141 |            2967
2022-06-01 20:25:17 |   629 |     1.000e-04 |     0.6387 |          0.8933 |       1.1852 |            0.6524 |            2967
2022-06-01 20:28:36 |   630 |     1.000e-04 |     0.6674 |          0.8705 |       1.1020 |            0.6481 |            2967
2022-06-01 20:31:54 |   631 |     1.000e-04 |     0.7104 |          0.8550 |       1.2163 |            0.6080 |            2967
2022-06-01 20:35:11 |   632 |     1.000e-04 |     0.6236 |          0.8087 |       0.8575 |            0.6348 |            2967
2022-06-01 20:38:30 |   633 |     1.000e-04 |     0.6414 |          0.8059 |       0.9777 |            0.6085 |            2967
2022-06-01 20:41:50 |   634 |     1.000e-04 |     0.6349 |          0.8677 |       1.2153 |            0.6228 |            2967
2022-06-01 20:45:07 |   635 |     1.000e-04 |     0.6417 |          0.8078 |       1.0048 |            0.6041 |            2967
2022-06-01 20:48:25 |   636 |     5.000e-05 |     0.5544 |          0.7361 |       0.8077 |            0.5720 |            2967
2022-06-01 20:51:44 |   637 |     5.000e-05 |     0.5341 |          0.7268 |       0.7543 |            0.5737 |            2967
2022-06-01 20:55:02 |   638 |     5.000e-05 |     0.5290 |          0.7434 |       0.8159 |            0.5776 |            2967
2022-06-01 20:58:19 |   639 |     5.000e-05 |     0.5303 |          0.7356 |       0.8004 |            0.5732 |            2967
2022-06-01 21:01:38 |   640 |     5.000e-05 |     0.5311 |          0.7654 |       0.9587 |            0.5715 |            2967
2022-06-01 21:04:55 |   641 |     5.000e-05 |     0.5302 |          0.7242 |       0.7813 |            0.5656 |            2967
2022-06-01 21:08:12 |   642 |     5.000e-05 |     0.5268 |          0.7231 |       0.7681 |            0.5668 |            2967
2022-06-01 21:11:30 |   643 |     5.000e-05 |     0.5315 |          0.7314 |       0.7897 |            0.5715 |            2967
2022-06-01 21:14:48 |   644 |     5.000e-05 |     0.5246 |          0.7488 |       0.8561 |            0.5752 |            2967
2022-06-01 21:18:06 |   645 |     5.000e-05 |     0.5266 |          0.7261 |       0.7193 |            0.5800 |            2967
2022-06-01 21:21:23 |   646 |     5.000e-05 |     0.5204 |          0.7490 |       0.8482 |            0.5767 |            2967
2022-06-01 21:24:41 |   647 |     5.000e-05 |     0.5276 |          0.7158 |       0.6934 |            0.5750 |            2967
2022-06-01 21:27:59 |   648 |     5.000e-05 |     0.5327 |          0.7326 |       0.8183 |            0.5669 |            2967
2022-06-01 21:31:22 |   649 |     5.000e-05 |     0.5203 |          0.7163 |       0.7572 |            0.5626 |            2967
2022-06-01 21:34:41 |   650 |     5.000e-05 |     0.5202 |          0.7021 |       0.6803 |            0.5645 |            2967
2022-06-01 21:37:59 |   651 |     5.000e-05 |     0.5214 |          0.7434 |       0.8271 |            0.5753 |            2967
2022-06-01 21:41:20 |   652 |     5.000e-05 |     0.5262 |          0.7196 |       0.7331 |            0.5710 |            2967
2022-06-01 21:44:37 |   653 |     5.000e-05 |     0.5220 |          0.7011 |       0.6758 |            0.5636 |            2967
2022-06-01 21:47:55 |   654 |     5.000e-05 |     0.5244 |          0.7387 |       0.8241 |            0.5720 |            2967
2022-06-01 21:51:15 |   655 |     5.000e-05 |     0.5238 |          0.7163 |       0.7389 |            0.5665 |            2967
2022-06-01 21:54:32 |   656 |     5.000e-05 |     0.5168 |          0.7110 |       0.7101 |            0.5663 |            2967
2022-06-01 21:57:50 |   657 |     5.000e-05 |     0.5142 |          0.7179 |       0.7467 |            0.5665 |            2967
2022-06-01 22:01:07 |   658 |     5.000e-05 |     0.5185 |          0.7239 |       0.7170 |            0.5777 |            2967
2022-06-01 22:04:25 |   659 |     5.000e-05 |     0.5216 |          0.7224 |       0.7411 |            0.5721 |            2967
2022-06-01 22:07:42 |   660 |     5.000e-05 |     0.5165 |          0.7137 |       0.7121 |            0.5691 |            2967
2022-06-01 22:10:59 |   661 |     5.000e-05 |     0.5209 |          0.7573 |       0.9528 |            0.5642 |            2967
2022-06-01 22:14:18 |   662 |     5.000e-05 |     0.5240 |          0.7683 |       1.0177 |            0.5625 |            2967
2022-06-01 22:17:35 |   663 |     5.000e-05 |     0.5191 |          0.7103 |       0.6552 |            0.5770 |            2967
2022-06-01 22:20:52 |   664 |     5.000e-05 |     0.5185 |          0.7011 |       0.6804 |            0.5631 |            2967
2022-06-01 22:24:09 |   665 |     5.000e-05 |     0.5177 |          0.6928 |       0.6635 |            0.5578 |            2967
2022-06-01 22:27:27 |   666 |     5.000e-05 |     0.5185 |          0.7628 |       0.9232 |            0.5764 |            2967
2022-06-01 22:30:45 |   667 |     5.000e-05 |     0.5175 |          0.7141 |       0.7167 |            0.5691 |            2967
2022-06-01 22:34:04 |   668 |     5.000e-05 |     0.5166 |          0.7243 |       0.7804 |            0.5660 |            2967
2022-06-01 22:37:22 |   669 |     5.000e-05 |     0.5142 |          0.7039 |       0.6532 |            0.5709 |            2967
2022-06-01 22:40:39 |   670 |     5.000e-05 |     0.5165 |          0.7330 |       0.7983 |            0.5714 |            2967
2022-06-01 22:43:56 |   671 |     5.000e-05 |     0.5119 |          0.7179 |       0.7593 |            0.5638 |            2967
2022-06-01 22:47:15 |   672 |     5.000e-05 |     0.5134 |          0.7323 |       0.7706 |            0.5761 |            2967
2022-06-01 22:50:40 |   673 |     5.000e-05 |     0.5142 |          0.7313 |       0.8127 |            0.5664 |            2967
2022-06-01 22:54:02 |   674 |     5.000e-05 |     0.5159 |          0.7050 |       0.6715 |            0.5684 |            2967
2022-06-01 22:57:19 |   675 |     5.000e-05 |     0.5188 |          0.7336 |       0.7947 |            0.5723 |            2967
2022-06-01 23:00:36 |   676 |     5.000e-05 |     0.5136 |          0.7223 |       0.7788 |            0.5637 |            2967
2022-06-01 23:03:56 |   677 |     5.000e-05 |     0.5098 |          0.7442 |       0.8233 |            0.5768 |            2967
2022-06-01 23:07:13 |   678 |     5.000e-05 |     0.5110 |          0.7144 |       0.7651 |            0.5595 |            2967
2022-06-01 23:10:30 |   679 |     5.000e-05 |     0.5229 |          0.7180 |       0.7381 |            0.5687 |            2967
2022-06-01 23:13:49 |   680 |     5.000e-05 |     0.5097 |          0.7709 |       1.0249 |            0.5639 |            2967
2022-06-01 23:17:11 |   681 |     5.000e-05 |     0.5102 |          0.7084 |       0.6938 |            0.5676 |            2967
2022-06-01 23:20:28 |   682 |     5.000e-05 |     0.5123 |          0.7253 |       0.7827 |            0.5661 |            2967
2022-06-01 23:23:48 |   683 |     5.000e-05 |     0.5132 |          0.7169 |       0.7409 |            0.5663 |            2967
2022-06-01 23:27:06 |   684 |     5.000e-05 |     0.5112 |          0.7041 |       0.6953 |            0.5631 |            2967
2022-06-01 23:30:25 |   685 |     5.000e-05 |     0.5116 |          0.7372 |       0.7876 |            0.5776 |            2967
2022-06-01 23:33:45 |   686 |     5.000e-05 |     0.5213 |          0.7129 |       0.7117 |            0.5686 |            2967
2022-06-01 23:37:03 |   687 |     5.000e-05 |     0.5116 |          0.7224 |       0.7511 |            0.5697 |            2967
2022-06-01 23:40:20 |   688 |     5.000e-05 |     0.5099 |          0.7363 |       0.8671 |            0.5607 |            2967
2022-06-01 23:43:39 |   689 |     5.000e-05 |     0.5092 |          0.7424 |       0.8405 |            0.5711 |            2967
2022-06-01 23:46:56 |   690 |     5.000e-05 |     0.5165 |          0.7352 |       0.8290 |            0.5670 |            2967
2022-06-01 23:50:15 |   691 |     5.000e-05 |     0.5057 |          0.7159 |       0.7411 |            0.5651 |            2967
2022-06-01 23:53:32 |   692 |     5.000e-05 |     0.5090 |          0.7221 |       0.7384 |            0.5722 |            2967
2022-06-01 23:56:49 |   693 |     5.000e-05 |     0.5125 |          0.7246 |       0.7755 |            0.5676 |            2967
2022-06-02 00:00:06 |   694 |     5.000e-05 |     0.5093 |          0.6960 |       0.6486 |            0.5645 |            2967
2022-06-02 00:03:25 |   695 |     5.000e-05 |     0.5126 |          0.7592 |       0.9690 |            0.5632 |            2967
2022-06-02 00:06:44 |   696 |     5.000e-05 |     0.5064 |          0.7189 |       0.7986 |            0.5568 |            2967
2022-06-02 00:10:02 |   697 |     5.000e-05 |     0.5132 |          0.7070 |       0.7124 |            0.5621 |            2967
2022-06-02 00:13:19 |   698 |     5.000e-05 |     0.5064 |          0.7149 |       0.7297 |            0.5674 |            2967
2022-06-02 00:16:38 |   699 |     5.000e-05 |     0.5120 |          0.7236 |       0.6910 |            0.5836 |            2967
2022-06-02 00:19:55 |   700 |     5.000e-05 |     0.5074 |          0.7029 |       0.6751 |            0.5656 |            2967
