Optimizing input structure...
      Step     Time          Energy         fmax
BFGS:   56 13:16:44       -2.603898        0.0833
BFGS:   57 13:16:44       -2.605056        0.0753
BFGS:   58 13:16:44       -2.605875        0.0719
BFGS:   59 13:16:44       -2.608069        0.1017
BFGS:   60 13:16:44       -2.609735        0.1013
BFGS:   61 13:16:45       -2.612747        0.0853
BFGS:   62 13:16:45       -2.615561        0.0891
BFGS:   63 13:16:45       -2.617438        0.0876
BFGS:   64 13:16:45       -2.619891        0.0859
BFGS:   65 13:16:45       -2.620718        0.0754
BFGS:   66 13:16:45       -2.622776        0.0754
BFGS:   67 13:16:45       -2.624592        0.0768
BFGS:   68 13:16:45       -2.627347        0.0937
BFGS:   69 13:16:46       -2.630408        0.0846
BFGS:   70 13:16:46       -2.632624        0.0806
BFGS:   71 13:16:46       -2.635222        0.0755
BFGS:   72 13:16:46       -2.636288        0.0952
BFGS:   73 13:16:46       -2.638004        0.0875
BFGS:   74 13:16:47       -2.638824        0.1065
BFGS:   75 13:16:47       -2.640804        0.1067
BFGS:   76 13:16:47       -2.644038        0.1174
BFGS:   77 13:16:47       -2.648285        0.1266
BFGS:   78 13:16:47       -2.653529        0.1238
BFGS:   79 13:16:47       -2.658875        0.1870
BFGS:   80 13:16:47       -2.662752        0.1890
BFGS:   81 13:16:47       -2.668648        0.1373
BFGS:   82 13:16:47       -2.671637        0.1197
BFGS:   83 13:16:47       -2.677944        0.1467
BFGS:   84 13:16:47       -2.682553        0.1801
BFGS:   85 13:16:48       -2.688497        0.1363
BFGS:   86 13:16:48       -2.692476        0.0732
BFGS:   87 13:16:48       -2.695845        0.0702
BFGS:   88 13:16:48       -2.697461        0.1124
BFGS:   89 13:16:48       -2.699410        0.1169
BFGS:   90 13:16:48       -2.701149        0.0741
BFGS:   91 13:16:48       -2.703321        0.0717
BFGS:   92 13:16:48       -2.705143        0.0932
BFGS:   93 13:16:48       -2.707645        0.1011
BFGS:   94 13:16:48       -2.708786        0.0751
BFGS:   95 13:16:48       -2.710622        0.0733
BFGS:   96 13:16:49       -2.711052        0.0751
BFGS:   97 13:16:49       -2.711725        0.0606
