Optimizing input structure...
      Step     Time          Energy         fmax
BFGS:   21 13:15:37       -1.081846        1.3455
BFGS:   22 13:15:37       -1.083562        1.8198
BFGS:   23 13:15:37       -1.086715        0.5095
BFGS:   24 13:15:37       -1.087647        0.5680
BFGS:   25 13:15:38       -0.768529        3.5508
BFGS:   26 13:15:38       -1.067197        1.9505
BFGS:   27 13:15:38       -1.044415        4.1200
BFGS:   28 13:15:38       -1.088750        0.5151
BFGS:   29 13:15:38       -1.087642        0.6047
BFGS:   30 13:15:38       -0.834820        2.8503
BFGS:   31 13:15:38       -1.078568        1.7222
BFGS:   32 13:15:38       -1.061632        3.6443
BFGS:   33 13:15:39       -1.089068        0.5687
BFGS:   34 13:15:39       -1.088663        0.5341
BFGS:   35 13:15:39       -0.853280        2.8264
BFGS:   36 13:15:39       -1.078147        1.7886
BFGS:   37 13:15:39       -1.036362        4.4834
BFGS:   38 13:15:39       -1.089857        0.5681
BFGS:   39 13:15:39       -1.089550        0.5203
BFGS:   40 13:15:39       -0.873492        2.6360
BFGS:   41 13:15:40       -1.078819        1.7933
BFGS:   42 13:15:40       -1.017078        4.9212
BFGS:   43 13:15:40       -1.090604        0.5798
BFGS:   44 13:15:40       -1.090224        0.5203
BFGS:   45 13:15:40       -0.885696        2.5729
BFGS:   46 13:15:40       -1.078310        1.8200
BFGS:   47 13:15:40       -1.015534        4.9294
BFGS:   48 13:15:41       -1.091075        0.5843
BFGS:   49 13:15:41       -1.090915        0.5308
BFGS:   50 13:15:41       -0.893317        2.5009
BFGS:   51 13:15:41       -1.077302        1.8454
BFGS:   52 13:15:41       -1.021774        4.7696
BFGS:   53 13:15:41       -1.091377        0.5808
BFGS:   54 13:15:41       -1.091610        0.5430
BFGS:   55 13:15:42       -0.899886        2.4489
BFGS:   56 13:15:42       -1.075820        1.8672
BFGS:   57 13:15:42       -1.026657        4.6237
BFGS:   58 13:15:42       -1.091698        0.5765
BFGS:   59 13:15:42       -1.092273        0.5606
BFGS:   60 13:15:42       -0.903670        2.3871
BFGS:   61 13:15:42       -1.073973        1.8894
BFGS:   62 13:15:42       -1.031822        4.5131
BFGS:   63 13:15:43       -1.091984        0.5663
BFGS:   64 13:15:43       -1.092976        0.5805
BFGS:   65 13:15:43       -0.906402        2.3721
BFGS:   66 13:15:43       -1.071579        1.9182
BFGS:   67 13:15:43       -1.036391        4.4099
BFGS:   68 13:15:43       -1.092310        0.5590
BFGS:   69 13:15:43       -1.093702        0.6055
BFGS:   70 13:15:43       -0.887888        2.5460
BFGS:   71 13:15:44       -1.069895        1.9175
BFGS:   72 13:15:44       -1.021579        4.7084
BFGS:   73 13:15:44       -1.092368        0.5926
BFGS:   74 13:15:44       -1.093437        0.5959
BFGS:   75 13:15:44       -1.021748        2.7852
BFGS:   76 13:15:44       -1.094386        0.6190
BFGS:   77 13:15:44       -1.094773        0.6690
BFGS:   78 13:15:44       -1.096550        0.3456
BFGS:   79 13:15:45       -1.096359        0.3695
BFGS:   80 13:15:45       -1.097006        0.2332
BFGS:   81 13:15:45       -1.097536        0.0934
BFGS:   82 13:15:45       -1.097654        0.1195
BFGS:   83 13:15:45       -1.097697        0.1595
BFGS:   84 13:15:45       -1.098047        0.1732
BFGS:   85 13:15:45       -1.098971        0.1669
BFGS:   86 13:15:45       -1.101186        0.1360
BFGS:   87 13:15:46       -1.102653        0.1264
BFGS:   88 13:15:46       -1.104103        0.1090
BFGS:   89 13:15:46       -1.105308        0.0925
BFGS:   90 13:15:46       -1.106565        0.1181
BFGS:   91 13:15:46       -1.107869        0.1245
BFGS:   92 13:15:46       -1.109036        0.0882
BFGS:   93 13:15:46       -1.110262        0.1033
BFGS:   94 13:15:46       -1.111574        0.1076
BFGS:   95 13:15:47       -1.113130        0.0996
BFGS:   96 13:15:47       -1.114490        0.0928
BFGS:   97 13:15:47       -1.115523        0.0813
BFGS:   98 13:15:47       -1.116290        0.0620
BFGS:   99 13:15:47       -1.116767        0.0733
BFGS:  100 13:15:47       -1.117264        0.0851
BFGS:  101 13:15:47       -1.117749        0.0888
BFGS:  102 13:15:47       -1.118373        0.1264
BFGS:  103 13:15:48       -1.118700        0.0688
BFGS:  104 13:15:48       -1.119008        0.0924
BFGS:  105 13:15:48       -1.119143        0.3747
BFGS:  106 13:15:48       -1.119652        0.2698
BFGS:  107 13:15:48       -1.120406        0.0787
BFGS:  108 13:15:48       -1.121655        0.1198
BFGS:  109 13:15:48       -1.122419        0.1009
BFGS:  110 13:15:48       -1.123603        0.0782
BFGS:  111 13:15:48       -1.124524        0.1261
BFGS:  112 13:15:49       -1.125340        0.1369
BFGS:  113 13:15:49       -1.125918        0.0772
BFGS:  114 13:15:49       -1.126481        0.0862
BFGS:  115 13:15:49       -1.126952        0.0864
BFGS:  116 13:15:49       -1.127509        0.0607
BFGS:  117 13:15:49       -1.128049        0.0517
BFGS:  118 13:15:49       -1.128674        0.0881
BFGS:  119 13:15:49       -1.129310        0.0883
BFGS:  120 13:15:50       -1.129883        0.0806
BFGS:  121 13:15:50       -1.130395        0.0593
BFGS:  122 13:15:50       -1.130783        0.0866
BFGS:  123 13:15:50       -1.131354        0.1330
BFGS:  124 13:15:50       -1.131948        0.0918
BFGS:  125 13:15:50       -1.132725        0.0494
      Step     Time          Energy         fmax
BFGS:    0 13:15:50       -0.863092        3.5756
BFGS:    1 13:15:50       -0.963465       12.7690
BFGS:    2 13:15:50       -1.042893        3.0403
BFGS:    3 13:15:50       -0.894234        3.8543
BFGS:    4 13:15:51       -1.054951        2.4833
BFGS:    5 13:15:51       -1.020753        0.7971
BFGS:    6 13:15:51       -1.027849        0.3588
BFGS:    7 13:15:51       -1.035261        0.1822
BFGS:    8 13:15:51       -1.037814        0.2195
BFGS:    9 13:15:51       -1.035985        0.1808
BFGS:   10 13:15:51       -1.033412        0.2017
BFGS:   11 13:15:52       -1.034191        0.1142
BFGS:   12 13:15:52       -1.036256        0.0988
BFGS:   13 13:15:52       -1.038345        0.1380
BFGS:   14 13:15:52       -1.039568        0.1446
BFGS:   15 13:15:52       -1.039256        0.0880
BFGS:   16 13:15:52       -1.038010        0.0717
BFGS:   17 13:15:52       -1.037095        0.1098
BFGS:   18 13:15:52       -1.036789        0.1254
BFGS:   19 13:15:52       -1.037416        0.0810
BFGS:   20 13:15:52       -1.038831        0.0650
BFGS:   21 13:15:52       -1.040139        0.0886
BFGS:   22 13:15:53       -1.041128        0.1083
BFGS:   23 13:15:53       -1.041289        0.0619
BFGS:   24 13:15:53       -1.040992        0.0405
      Step     Time          Energy         fmax
BFGS:    0 13:15:53       -0.775122        3.8226
BFGS:    1 13:15:53       -0.996679        7.7762
BFGS:    2 13:15:53       -0.964834        2.3723
BFGS:    3 13:15:53       -0.885496        2.5491
BFGS:    4 13:15:53       -0.959265        0.5438
BFGS:    5 13:15:54       -0.973358        0.2517
BFGS:    6 13:15:54       -0.974576        0.2166
BFGS:    7 13:15:54       -0.969919        0.1226
BFGS:    8 13:15:54       -0.970173        0.1113
BFGS:    9 13:15:54       -0.970327        0.0881
BFGS:   10 13:15:54       -0.972273        0.1014
BFGS:   11 13:15:55       -0.973350        0.0464
      Step     Time          Energy         fmax
BFGS:    0 13:15:55       -0.600684        4.5583
BFGS:    1 13:15:55       -0.898498        9.2451
BFGS:    2 13:15:55       -0.876523        3.2966
BFGS:    3 13:15:55       -0.788845        2.4394
BFGS:    4 13:15:55       -0.860476        0.6557
BFGS:    5 13:15:56       -0.880610        0.3346
BFGS:    6 13:15:56       -0.877938        0.2645
BFGS:    7 13:15:56       -0.870553        0.1489
BFGS:    8 13:15:56       -0.871737        0.1588
BFGS:    9 13:15:56       -0.873455        0.1339
BFGS:   10 13:15:56       -0.875585        0.1277
BFGS:   11 13:15:57       -0.878810        0.0848
BFGS:   12 13:15:57       -0.880506        0.0721
BFGS:   13 13:15:57       -0.880379        0.1296
BFGS:   14 13:15:57       -0.880646        0.1182
BFGS:   15 13:15:58       -0.880000        0.0725
BFGS:   16 13:15:58       -0.880172        0.0678
BFGS:   17 13:15:58       -0.881134        0.0813
BFGS:   18 13:15:58       -0.881875        0.1120
BFGS:   19 13:15:58       -0.883043        0.1133
BFGS:   20 13:15:58       -0.883721        0.0855
BFGS:   21 13:15:59       -0.883928        0.0777
BFGS:   22 13:15:59       -0.884206        0.0772
BFGS:   23 13:15:59       -0.884358        0.0641
BFGS:   24 13:15:59       -0.885066        0.0734
BFGS:   25 13:15:59       -0.885727        0.0583
BFGS:   26 13:15:59       -0.886449        0.0746
BFGS:   27 13:16:00       -0.886511        0.0820
BFGS:   28 13:16:00       -0.886146        0.0741
BFGS:   29 13:16:00       -0.885414        0.0534
BFGS:   30 13:16:00       -0.885232        0.0520
BFGS:   31 13:16:00       -0.885360        0.0784
BFGS:   32 13:16:00       -0.886418        0.1057
BFGS:   33 13:16:00       -0.888202        0.1085
BFGS:   34 13:16:00       -0.890200        0.0740
BFGS:   35 13:16:01       -0.891613        0.0700
BFGS:   36 13:16:01       -0.892600        0.0819
BFGS:   37 13:16:01       -0.893301        0.0657
BFGS:   38 13:16:01       -0.893704        0.0632
BFGS:   39 13:16:01       -0.893818        0.0397
      Step     Time          Energy         fmax
BFGS:    0 13:16:01       -0.498850        4.6102
BFGS:    1 13:16:01       -0.824489        9.9920
BFGS:    2 13:16:01       -0.790593        3.2642
BFGS:    3 13:16:01       -0.695141        2.4603
