Optimizing input structure...
      Step     Time          Energy         fmax
BFGS:   92 15:57:50       -1.057184        0.1767
BFGS:   93 15:57:50       -1.060167        0.2013
BFGS:   94 15:57:50       -1.060043        0.2505
BFGS:   95 15:57:50       -1.063125        0.0933
BFGS:   96 15:57:50       -1.064876        0.1717
BFGS:   97 15:57:50       -1.066174        0.1383
BFGS:   98 15:57:50       -1.067211        0.0906
BFGS:   99 15:57:51       -1.068237        0.0785
BFGS:  100 15:57:51       -1.069757        0.0787
BFGS:  101 15:57:51       -1.070929        0.0885
BFGS:  102 15:57:51       -1.072855        0.1194
BFGS:  103 15:57:51       -1.074194        0.0818
BFGS:  104 15:57:51       -1.075655        0.0545
BFGS:  105 15:57:52       -1.077195        0.0678
BFGS:  106 15:57:52       -1.078400        0.0646
BFGS:  107 15:57:52       -1.079991        0.0854
BFGS:  108 15:57:52       -1.081163        0.0766
BFGS:  109 15:57:52       -1.082843        0.0725
BFGS:  110 15:57:52       -1.084135        0.1046
BFGS:  111 15:57:52       -1.086017        0.0887
BFGS:  112 15:57:52       -1.086943        0.1135
BFGS:  113 15:57:53       -1.088223        0.0603
BFGS:  114 15:57:53       -1.089024        0.0477
      Step     Time          Energy         fmax
BFGS:    0 15:57:53       -0.734305        6.3323
BFGS:    1 15:57:53       -0.947545       12.6293
BFGS:    2 15:57:53       -0.977986        1.1346
BFGS:    3 15:57:53       -1.005114        1.4424
BFGS:    4 15:57:53       -1.023434        1.0692
BFGS:    5 15:57:53       -1.021305        0.6715
BFGS:    6 15:57:54       -1.030038        0.3778
BFGS:    7 15:57:54       -1.019795        1.4540
BFGS:    8 15:57:54       -1.035813        0.1583
BFGS:    9 15:57:54       -1.035664        0.1018
BFGS:   10 15:57:54       -1.035912        0.0663
BFGS:   11 15:57:54       -1.035540        0.0746
BFGS:   12 15:57:54       -1.035433        0.0600
BFGS:   13 15:57:54       -1.035699        0.0830
BFGS:   14 15:57:55       -1.036957        0.0855
BFGS:   15 15:57:55       -1.038047        0.1004
BFGS:   16 15:57:55       -1.039422        0.0869
BFGS:   17 15:57:55       -1.040450        0.0738
BFGS:   18 15:57:55       -1.040802        0.0591
BFGS:   19 15:57:55       -1.041019        0.0737
BFGS:   20 15:57:55       -1.041085        0.0623
BFGS:   21 15:57:56       -1.041357        0.0627
BFGS:   22 15:57:56       -1.041933        0.0527
BFGS:   23 15:57:56       -1.042590        0.0423
      Step     Time          Energy         fmax
BFGS:    0 15:57:56       -0.541765        7.4498
BFGS:    1 15:57:56       -0.934282       14.1130
BFGS:    2 15:57:56       -0.854393        2.5398
BFGS:    3 15:57:56       -0.896943        2.8308
BFGS:    4 15:57:57       -0.938247        0.5013
BFGS:    5 15:57:57       -0.947924        0.7926
BFGS:    6 15:57:57       -0.943400        0.6542
BFGS:    7 15:57:57       -0.947518        0.4870
BFGS:    8 15:57:57       -0.940442        1.4850
BFGS:    9 15:57:57       -0.949498        0.2746
BFGS:   10 15:57:57       -0.949891        0.1135
BFGS:   11 15:57:57       -0.949822        0.2385
BFGS:   12 15:57:57       -0.950197        0.1288
BFGS:   13 15:57:57       -0.951074        0.0999
BFGS:   14 15:57:58       -0.951492        0.0896
BFGS:   15 15:57:58       -0.952186        0.1010
BFGS:   16 15:57:58       -0.953105        0.0508
BFGS:   17 15:57:58       -0.953676        0.0800
BFGS:   18 15:57:58       -0.954161        0.1073
BFGS:   19 15:57:58       -0.954672        0.1086
BFGS:   20 15:57:58       -0.955076        0.0552
BFGS:   21 15:57:58       -0.955674        0.0639
BFGS:   22 15:57:58       -0.955947        0.0693
BFGS:   23 15:57:58       -0.956472        0.0891
BFGS:   24 15:57:59       -0.956635        0.0792
BFGS:   25 15:57:59       -0.957199        0.0620
BFGS:   26 15:57:59       -0.957739        0.1018
BFGS:   27 15:57:59       -0.958721        0.0854
BFGS:   28 15:57:59       -0.959754        0.1026
BFGS:   29 15:57:59       -0.960851        0.0478
      Step     Time          Energy         fmax
BFGS:    0 15:57:59       -0.393999        7.5168
BFGS:    1 15:57:59       -0.905674       15.1300
BFGS:    2 15:57:59       -0.772779        1.5576
BFGS:    3 15:57:59       -0.800566        1.4068
BFGS:    4 15:57:59       -0.827272        0.9001
BFGS:    5 15:58:00       -0.748336        5.5337
BFGS:    6 15:58:00       -0.837629        0.9985
BFGS:    7 15:58:00       -0.815479        0.9044
BFGS:    8 15:58:00       -0.834171        0.8963
BFGS:    9 15:58:00       -0.789051        1.1339
BFGS:   10 15:58:00       -0.826703        1.4163
BFGS:   11 15:58:00        5.140728       16.8996
BFGS:   12 15:58:00       -0.815809        2.7889
BFGS:   13 15:58:00       -0.641955        3.8672
BFGS:   14 15:58:01       -0.822666        1.4236
BFGS:   15 15:58:01       -0.786993        2.9106
BFGS:   16 15:58:01       -0.846111        0.7328
BFGS:   17 15:58:01       -0.839083        1.2545
BFGS:   18 15:58:01       -0.847715        0.4993
BFGS:   19 15:58:01       -0.849356        0.3519
BFGS:   20 15:58:01       -0.850455        0.4404
BFGS:   21 15:58:01       -0.847690        0.1101
BFGS:   22 15:58:01       -0.847126        0.1186
BFGS:   23 15:58:02       -0.845690        0.0925
BFGS:   24 15:58:02       -0.845471        0.1143
BFGS:   25 15:58:02       -0.846386        0.0898
BFGS:   26 15:58:02       -0.847786        0.0747
BFGS:   27 15:58:02       -0.848709        0.0759
BFGS:   28 15:58:02       -0.849703        0.0764
BFGS:   29 15:58:02       -0.850148        0.0827
BFGS:   30 15:58:03       -0.849825        0.0747
BFGS:   31 15:58:03       -0.849647        0.0589
BFGS:   32 15:58:03       -0.849533        0.0517
BFGS:   33 15:58:03       -0.850296        0.0391
      Step     Time          Energy         fmax
BFGS:    0 15:58:03       -0.166166        8.6765
BFGS:    1 15:58:03       -0.828999       18.1444
BFGS:    2 15:58:04       -0.665101        1.7952
BFGS:    3 15:58:04       -0.648436        1.4210
BFGS:    4 15:58:04       -0.703963        1.2518
BFGS:    5 15:58:04       -0.290882        4.6247
BFGS:    6 15:58:04       -0.694473        1.7141
BFGS:    7 15:58:04       -0.634214        2.8381
BFGS:    8 15:58:04       -0.699743        0.8908
BFGS:    9 15:58:04       -0.689820        1.7992
BFGS:   10 15:58:04       -0.708444        1.1637
BFGS:   11 15:58:04       -0.710229        0.3262
BFGS:   12 15:58:05       -0.710795        0.1907
BFGS:   13 15:58:05       -0.710478        0.1649
BFGS:   14 15:58:05       -0.710685        0.1121
BFGS:   15 15:58:05       -0.711450        0.0911
BFGS:   16 15:58:05       -0.712083        0.0909
BFGS:   17 15:58:05       -0.712487        0.1084
BFGS:   18 15:58:05       -0.712154        0.0813
BFGS:   19 15:58:05       -0.711571        0.0730
BFGS:   20 15:58:05       -0.711011        0.0856
BFGS:   21 15:58:06       -0.711022        0.1137
BFGS:   22 15:58:06       -0.711086        0.0882
BFGS:   23 15:58:06       -0.711909        0.0753
BFGS:   24 15:58:06       -0.712004        0.0821
BFGS:   25 15:58:06       -0.712405        0.1282
BFGS:   26 15:58:06       -0.711553        0.0635
BFGS:   27 15:58:06       -0.711149        0.0514
BFGS:   28 15:58:06       -0.710794        0.0571
BFGS:   29 15:58:07       -0.711246        0.0929
BFGS:   30 15:58:07       -0.711823        0.0922
BFGS:   31 15:58:07       -0.713196        0.0657
BFGS:   32 15:58:07       -0.714073        0.0989
BFGS:   33 15:58:07       -0.715508        0.0638
BFGS:   34 15:58:07       -0.715886        0.0586
BFGS:   35 15:58:08       -0.716623        0.0498
      Step     Time          Energy         fmax
BFGS:    0 15:58:08        0.009916        8.6781
BFGS:    1 15:58:08       -0.763449       18.1995
BFGS:    2 15:58:08       -0.538145        1.6511
BFGS:    3 15:58:08       -0.538260        1.8719
BFGS:    4 15:58:08       -0.553439        1.8308
BFGS:    5 15:58:09       -0.586157        1.0656
BFGS:    6 15:58:09       -0.584036        0.4640
BFGS:    7 15:58:09       -0.578515        0.4142
BFGS:    8 15:58:09       -0.581206        0.1503
BFGS:    9 15:58:09       -0.582274        0.0600
BFGS:   10 15:58:09       -0.581424        0.0627
BFGS:   11 15:58:10       -0.581502        0.0459
      Step     Time          Energy         fmax
BFGS:    0 15:58:10        0.298516        9.1606
BFGS:    1 15:58:10       -0.684950       18.9134
BFGS:    2 15:58:10       -0.324804        1.8103
BFGS:    3 15:58:10       -0.392928        1.3218
BFGS:    4 15:58:10       -0.439355        0.6347
BFGS:    5 15:58:10       -0.420409        0.8375
BFGS:    6 15:58:11       -0.433781        0.6605
BFGS:    7 15:58:11       -0.424079        0.3969
BFGS:    8 15:58:11       -0.430774        0.1818
BFGS:    9 15:58:11       -0.433857        0.2861
BFGS:   10 15:58:11       -0.430351        0.0745
BFGS:   11 15:58:11       -0.428110        0.0602
BFGS:   12 15:58:11       -0.426260        0.1122
BFGS:   13 15:58:12       -0.425732        0.0952
BFGS:   14 15:58:12       -0.426064        0.0847
BFGS:   15 15:58:12       -0.427062        0.0882
BFGS:   16 15:58:12       -0.428315        0.1344
BFGS:   17 15:58:12       -0.428174        0.0959
BFGS:   18 15:58:12       -0.427418        0.0706
BFGS:   19 15:58:12       -0.426059        0.0757
BFGS:   20 15:58:12       -0.424445        0.0812
BFGS:   21 15:58:13       -0.423779        0.0952
BFGS:   22 15:58:13       -0.423399        0.0692
BFGS:   23 15:58:13       -0.424713        0.0858
BFGS:   24 15:58:13       -0.425509        0.1504
BFGS:   25 15:58:13       -0.427617        0.0993
BFGS:   26 15:58:13       -0.428246        0.0952
BFGS:   27 15:58:14       -0.428990        0.0819
BFGS:   28 15:58:14       -0.428947        0.0954
BFGS:   29 15:58:14       -0.428968        0.1057
BFGS:   30 15:58:14       -0.428735        0.0954
BFGS:   31 15:58:14       -0.428963        0.0637
BFGS:   32 15:58:14       -0.428747        0.0685
BFGS:   33 15:58:14       -0.429111        0.0686
BFGS:   34 15:58:15       -0.428825        0.0775
BFGS:   35 15:58:15       -0.429378        0.0647
BFGS:   36 15:58:15       -0.429799        0.0708
BFGS:   37 15:58:15       -0.431103        0.0726
BFGS:   38 15:58:15       -0.432651        0.0673
BFGS:   39 15:58:15       -0.434618        0.0800
BFGS:   40 15:58:15       -0.436734        0.0926
BFGS:   41 15:58:16       -0.438140        0.1040
BFGS:   42 15:58:16       -0.438475        0.0949
BFGS:   43 15:58:16       -0.437893        0.0723
BFGS:   44 15:58:16       -0.437335        0.0595
BFGS:   45 15:58:16       -0.437581        0.0845
BFGS:   46 15:58:16       -0.438320        0.0844
BFGS:   47 15:58:16       -0.440713        0.0723
BFGS:   48 15:58:17       -0.442451        0.0606
BFGS:   49 15:58:17       -0.444970        0.0706
BFGS:   50 15:58:17       -0.445901        0.1025
BFGS:   51 15:58:17       -0.446583        0.0922
BFGS:   52 15:58:17       -0.445618        0.0673
BFGS:   53 15:58:17       -0.444997        0.0530
BFGS:   54 15:58:17       -0.443978        0.0453
      Step     Time          Energy         fmax
BFGS:    0 15:58:18        0.406799        8.9772
BFGS:    1 15:58:18       -0.615808       17.3801
BFGS:    2 15:58:18       -0.182444        1.6144
BFGS:    3 15:58:18       -0.224917        1.1537
BFGS:    4 15:58:18       -0.255950        0.5337
BFGS:    5 15:58:18       -0.261265        0.2832
BFGS:    6 15:58:18       -0.255582        0.2781
BFGS:    7 15:58:18       -0.253173        0.1304
BFGS:    8 15:58:18       -0.250501        0.0865
BFGS:    9 15:58:19       -0.250220        0.0941
BFGS:   10 15:58:19       -0.252398        0.0651
BFGS:   11 15:58:19       -0.253752        0.0882
BFGS:   12 15:58:19       -0.255401        0.0972
BFGS:   13 15:58:19       -0.255886        0.1007
BFGS:   14 15:58:19       -0.256027        0.0737
BFGS:   15 15:58:19       -0.256676        0.0928
BFGS:   16 15:58:19       -0.257416        0.0736
BFGS:   17 15:58:20       -0.258411        0.0559
BFGS:   18 15:58:20       -0.259439        0.0520
BFGS:   19 15:58:20       -0.259459        0.0624
BFGS:   20 15:58:20       -0.259519        0.0768
BFGS:   21 15:58:20       -0.258998        0.0607
BFGS:   22 15:58:20       -0.258222        0.0537
BFGS:   23 15:58:21       -0.259072        0.0791
BFGS:   24 15:58:21       -0.259507        0.0523
BFGS:   25 15:58:21       -0.260985        0.0366
      Step     Time          Energy         fmax
BFGS:    0 15:58:21        0.564653        8.9028
BFGS:    1 15:58:21       -0.468717       17.0942
BFGS:    2 15:58:21       -0.023032        1.6978
BFGS:    3 15:58:21       -0.054978        1.0871
BFGS:    4 15:58:21       -0.085201        0.5290
BFGS:    5 15:58:21       -0.089286        0.2769
BFGS:    6 15:58:22       -0.085235        0.2432
BFGS:    7 15:58:22       -0.082818        0.0965
BFGS:    8 15:58:22       -0.081609        0.0816
BFGS:    9 15:58:22       -0.082502        0.0566
BFGS:   10 15:58:22       -0.083933        0.0381
      Step     Time          Energy         fmax
BFGS:    0 15:58:22        0.821130        9.1822
BFGS:    1 15:58:22       -0.334026       17.2741
BFGS:    2 15:58:22        0.188633        1.7464
BFGS:    3 15:58:22        0.149439        1.1485
BFGS:    4 15:58:23        0.117239        0.5565
BFGS:    5 15:58:23        0.111714        0.3291
BFGS:    6 15:58:23        0.119136        0.2769
BFGS:    7 15:58:23        0.123028        0.1158
BFGS:    8 15:58:23        0.123375        0.0874
BFGS:    9 15:58:23        0.122835        0.0675
BFGS:   10 15:58:23        0.120422        0.0504
BFGS:   11 15:58:23        0.119829        0.0583
BFGS:   12 15:58:23        0.119507        0.0654
BFGS:   13 15:58:23        0.119974        0.0739
BFGS:   14 15:58:23        0.120634        0.0696
BFGS:   15 15:58:23        0.120653        0.0802
BFGS:   16 15:58:24        0.120083        0.0937
BFGS:   17 15:58:24        0.118973        0.1001
BFGS:   18 15:58:24        0.117596        0.0884
BFGS:   19 15:58:24        0.117177        0.1130
BFGS:   20 15:58:24        0.116994        0.0908
BFGS:   21 15:58:24        0.117382        0.0843
BFGS:   22 15:58:24        0.118169        0.0661
BFGS:   23 15:58:24        0.117918        0.0783
