Optimizing input structure...
      Step     Time          Energy         fmax
BFGS:    2 00:46:42       -4.068037        5.0028
BFGS:    3 00:46:42       -4.025752        2.0959
BFGS:    4 00:46:42       -4.073718        0.8219
BFGS:    5 00:46:42       -4.090016        0.2546
BFGS:    6 00:46:42       -4.086295        0.2425
BFGS:    7 00:46:42       -4.082715        0.1741
BFGS:    8 00:46:42       -4.083264        0.1036
BFGS:    9 00:46:42       -4.083544        0.0851
BFGS:   10 00:46:42       -4.084740        0.0800
BFGS:   11 00:46:42       -4.086452        0.0605
BFGS:   12 00:46:42       -4.086620        0.0555
BFGS:   13 00:46:42       -4.087169        0.1110
BFGS:   14 00:46:42       -4.086673        0.1122
BFGS:   15 00:46:43       -4.086154        0.0920
BFGS:   16 00:46:43       -4.085687        0.0523
BFGS:   17 00:46:43       -4.085813        0.0491
      Step     Time          Energy         fmax
BFGS:    0 00:46:43       -3.635708        4.2945
BFGS:    1 00:46:43       -3.997217        5.4205
BFGS:    2 00:46:43       -3.964419        5.4779
BFGS:    3 00:46:43       -3.904439        1.8335
BFGS:    4 00:46:43       -3.957640        0.9017
BFGS:    5 00:46:43       -3.976471        0.2842
BFGS:    6 00:46:43       -3.970315        0.2382
BFGS:    7 00:46:43       -3.966088        0.1886
BFGS:    8 00:46:43       -3.966274        0.1117
BFGS:    9 00:46:43       -3.966631        0.0903
BFGS:   10 00:46:43       -3.968350        0.0885
BFGS:   11 00:46:43       -3.970526        0.0667
BFGS:   12 00:46:43       -3.970913        0.0765
BFGS:   13 00:46:44       -3.971747        0.1269
BFGS:   14 00:46:44       -3.971251        0.1619
BFGS:   15 00:46:44       -3.970375        0.1679
BFGS:   16 00:46:44       -3.969318        0.0986
BFGS:   17 00:46:44       -3.969334        0.0885
BFGS:   18 00:46:44       -3.970045        0.1199
BFGS:   19 00:46:44       -3.971453        0.1748
BFGS:   20 00:46:44       -3.972947        0.2015
BFGS:   21 00:46:44       -3.974356        0.1800
BFGS:   22 00:46:44       -3.975194        0.1224
BFGS:   23 00:46:44       -3.975652        0.1163
BFGS:   24 00:46:44       -3.977347        0.1105
BFGS:   25 00:46:44       -3.979862        0.1171
BFGS:   26 00:46:44       -3.982936        0.1003
BFGS:   27 00:46:44       -3.985429        0.0730
BFGS:   28 00:46:44       -3.986644        0.0948
BFGS:   29 00:46:44       -3.986835        0.1016
BFGS:   30 00:46:44       -3.985596        0.0954
BFGS:   31 00:46:45       -3.984488        0.0565
BFGS:   32 00:46:45       -3.984024        0.0573
BFGS:   33 00:46:45       -3.984320        0.0623
BFGS:   34 00:46:45       -3.985544        0.0706
BFGS:   35 00:46:45       -3.987233        0.0409
      Step     Time          Energy         fmax
BFGS:    0 00:46:45       -3.580117        3.8395
BFGS:    1 00:46:45       -3.910277        6.3003
BFGS:    2 00:46:45       -3.900766        4.1779
BFGS:    3 00:46:45       -3.816025        1.3189
BFGS:    4 00:46:45       -3.868107        0.6785
BFGS:    5 00:46:45       -3.886194        0.3560
BFGS:    6 00:46:45       -3.877856        0.2375
BFGS:    7 00:46:45       -3.872724        0.1831
BFGS:    8 00:46:45       -3.872391        0.1116
BFGS:    9 00:46:45       -3.873502        0.0934
BFGS:   10 00:46:45       -3.876252        0.0745
BFGS:   11 00:46:45       -3.878754        0.0652
BFGS:   12 00:46:45       -3.879655        0.0744
BFGS:   13 00:46:45       -3.879821        0.1080
BFGS:   14 00:46:45       -3.878991        0.1028
BFGS:   15 00:46:45       -3.878148        0.0625
BFGS:   16 00:46:46       -3.878140        0.0405
      Step     Time          Energy         fmax
BFGS:    0 00:46:46       -3.392456        4.2106
BFGS:    1 00:46:46       -3.800995        7.3174
BFGS:    2 00:46:46       -3.795924        4.0799
BFGS:    3 00:46:46       -3.674525        1.3395
BFGS:    4 00:46:46       -3.743956        0.6522
BFGS:    5 00:46:46       -3.763712        0.4113
BFGS:    6 00:46:46       -3.751987        0.2396
BFGS:    7 00:46:46       -3.743461        0.1712
BFGS:    8 00:46:46       -3.743564        0.1171
BFGS:    9 00:46:46       -3.745325        0.0833
BFGS:   10 00:46:46       -3.748015        0.0677
BFGS:   11 00:46:46       -3.750083        0.0648
BFGS:   12 00:46:46       -3.750890        0.0692
BFGS:   13 00:46:46       -3.750550        0.1131
BFGS:   14 00:46:46       -3.749258        0.1260
BFGS:   15 00:46:46       -3.747502        0.0927
BFGS:   16 00:46:46       -3.746883        0.0647
BFGS:   17 00:46:47       -3.747331        0.0639
BFGS:   18 00:46:47       -3.748544        0.1104
BFGS:   19 00:46:47       -3.750032        0.1369
BFGS:   20 00:46:47       -3.751341        0.1448
BFGS:   21 00:46:47       -3.751362        0.1285
BFGS:   22 00:46:47       -3.750544        0.1034
BFGS:   23 00:46:47       -3.749438        0.1205
BFGS:   24 00:46:47       -3.750126        0.1081
BFGS:   25 00:46:47       -3.752275        0.1110
BFGS:   26 00:46:47       -3.755702        0.1015
BFGS:   27 00:46:47       -3.759286        0.1012
BFGS:   28 00:46:47       -3.761465        0.1240
BFGS:   29 00:46:47       -3.761634        0.1245
BFGS:   30 00:46:47       -3.758987        0.1019
BFGS:   31 00:46:47       -3.756927        0.0701
BFGS:   32 00:46:47       -3.756509        0.0769
BFGS:   33 00:46:47       -3.757299        0.0828
BFGS:   34 00:46:47       -3.759295        0.0739
BFGS:   35 00:46:47       -3.761411        0.0612
BFGS:   36 00:46:47       -3.763401        0.0528
BFGS:   37 00:46:47       -3.764765        0.0476
      Step     Time          Energy         fmax
BFGS:    0 00:46:47       -3.309938        4.1103
