Optimizing input structure...
      Step     Time          Energy         fmax
BFGS:    3 13:14:15       -3.521191        1.2286
BFGS:    4 13:14:16       -3.539886        0.4380
BFGS:    5 13:14:16       -3.534935        0.3730
BFGS:    6 13:14:16       -3.540030        0.1787
BFGS:    7 13:14:16       -3.541761        0.1075
BFGS:    8 13:14:16       -3.542185        0.0909
BFGS:    9 13:14:16       -3.541796        0.0689
BFGS:   10 13:14:16       -3.541241        0.0923
BFGS:   11 13:14:16       -3.541297        0.0540
BFGS:   12 13:14:16       -3.541999        0.0592
BFGS:   13 13:14:16       -3.542668        0.0531
BFGS:   14 13:14:16       -3.543233        0.0593
BFGS:   15 13:14:16       -3.543527        0.0492
      Step     Time          Energy         fmax
BFGS:    0 13:14:16       -2.949914        8.1482
BFGS:    1 13:14:16       -3.491398       12.7879
BFGS:    2 13:14:17       -3.340603        1.5358
BFGS:    3 13:14:17       -3.402503        1.1693
BFGS:    4 13:14:17       -3.419953        0.4725
BFGS:    5 13:14:17       -3.413736        0.4071
BFGS:    6 13:14:17       -3.419761        0.1870
BFGS:    7 13:14:17       -3.421422        0.1142
BFGS:    8 13:14:17       -3.421764        0.0985
BFGS:    9 13:14:17       -3.421184        0.0879
BFGS:   10 13:14:17       -3.420311        0.1142
BFGS:   11 13:14:17       -3.420359        0.0687
BFGS:   12 13:14:17       -3.421412        0.0699
BFGS:   13 13:14:17       -3.422325        0.0632
BFGS:   14 13:14:17       -3.423254        0.0708
BFGS:   15 13:14:17       -3.423761        0.0666
BFGS:   16 13:14:18       -3.424016        0.0785
BFGS:   17 13:14:18       -3.424048        0.0533
BFGS:   18 13:14:18       -3.424028        0.0540
BFGS:   19 13:14:18       -3.424162        0.0786
BFGS:   20 13:14:18       -3.424406        0.0807
BFGS:   21 13:14:18       -3.424856        0.0669
BFGS:   22 13:14:18       -3.425276        0.0611
BFGS:   23 13:14:19       -3.425443        0.0681
BFGS:   24 13:14:19       -3.425560        0.0721
BFGS:   25 13:14:19       -3.425889        0.0604
BFGS:   26 13:14:19       -3.426731        0.0635
BFGS:   27 13:14:19       -3.427938        0.0781
BFGS:   28 13:14:19       -3.429372        0.0649
BFGS:   29 13:14:19       -3.430584        0.0659
BFGS:   30 13:14:19       -3.431667        0.0814
BFGS:   31 13:14:19       -3.432397        0.1152
BFGS:   32 13:14:19       -3.432823        0.1286
BFGS:   33 13:14:20       -3.433367        0.0997
BFGS:   34 13:14:20       -3.434331        0.0753
BFGS:   35 13:14:20       -3.436177        0.0744
BFGS:   36 13:14:20       -3.438670        0.0837
BFGS:   37 13:14:20       -3.441277        0.0741
BFGS:   38 13:14:20       -3.443850        0.0986
BFGS:   39 13:14:20       -3.445563        0.0741
BFGS:   40 13:14:20       -3.446754        0.0841
BFGS:   41 13:14:20       -3.447198        0.0743
BFGS:   42 13:14:20       -3.447888        0.0865
BFGS:   43 13:14:20       -3.449060        0.0871
BFGS:   44 13:14:20       -3.450679        0.0844
BFGS:   45 13:14:20       -3.452533        0.0682
BFGS:   46 13:14:20       -3.454085        0.0519
BFGS:   47 13:14:20       -3.455396        0.0591
BFGS:   48 13:14:20       -3.456388        0.0834
BFGS:   49 13:14:20       -3.457120        0.0851
BFGS:   50 13:14:21       -3.457985        0.0565
BFGS:   51 13:14:21       -3.459082        0.0616
BFGS:   52 13:14:21       -3.460867        0.0813
BFGS:   53 13:14:21       -3.462964        0.1036
BFGS:   54 13:14:21       -3.465370        0.0931
BFGS:   55 13:14:21       -3.467244        0.0682
BFGS:   56 13:14:21       -3.468837        0.0710
BFGS:   57 13:14:21       -3.470057        0.0766
BFGS:   58 13:14:21       -3.471462        0.0839
BFGS:   59 13:14:21       -3.472756        0.0609
BFGS:   60 13:14:21       -3.474697        0.0606
BFGS:   61 13:14:21       -3.476744        0.0717
BFGS:   62 13:14:21       -3.479371        0.0685
BFGS:   63 13:14:22       -3.481482        0.0593
BFGS:   64 13:14:22       -3.483272        0.0725
BFGS:   65 13:14:22       -3.484296        0.0859
BFGS:   66 13:14:22       -3.485814        0.0741
BFGS:   67 13:14:22       -3.487181        0.0700
BFGS:   68 13:14:22       -3.489327        0.0620
BFGS:   69 13:14:22       -3.491058        0.0789
BFGS:   70 13:14:22       -3.493302        0.0666
BFGS:   71 13:14:22       -3.495759        0.0665
BFGS:   72 13:14:22       -3.497908        0.0806
BFGS:   73 13:14:22       -3.499922        0.0929
BFGS:   74 13:14:23       -3.501714        0.0848
